id,districts_id:id,name
c_1469,d_18,Obbegoda
c_1470,d_18,Okkampitiya
c_1471,d_18,Pangura
c_1472,d_18,Pitakumbura
c_1473,d_18,Randeniya
c_1474,d_18,Ruwalwela
c_1475,d_18,Sella Kataragama
c_1476,d_18,Siyambalagune
c_1477,d_18,Siyambalanduwa
c_1478,d_18,Suriara
c_1479,d_18,Thanamalwila
c_1480,d_18,Uva Gangodagama
c_1481,d_18,Uva Kudaoya
c_1482,d_18,Uva Pelwatta
c_1483,d_18,Warunagama
c_1484,d_18,Wedikumbura
c_1485,d_18,Weherayaya Handapanagala
c_1486,d_18,Wellawaya
c_1487,d_18,Wilaoya
c_1488,d_18,Yudaganawa
c_1489,d_19,Mullativu
c_1490,d_20,Agarapathana
c_1491,d_20,Ambatalawa
c_1492,d_20,Ambewela
c_1493,d_20,Bogawantalawa
c_1494,d_20,Bopattalawa
c_1495,d_20,Dagampitiya
c_1496,d_20,Dayagama Bazaar
c_1497,d_20,Dikoya
c_1498,d_20,Doragala
c_1499,d_20,Dunukedeniya
c_1500,d_20,Egodawela
c_1501,d_20,Ekiriya
c_1502,d_20,Elamulla
c_1503,d_20,Ginigathena
c_1504,d_20,Gonakele
c_1505,d_20,Haggala
c_1506,d_20,Halgranoya
c_1507,d_20,Hangarapitiya
c_1508,d_20,Hapugasthalawa
c_1509,d_20,Harasbedda
c_1510,d_20,Hatton
c_1511,d_20,Hewaheta
c_1512,d_20,Hitigegama
c_1513,d_20,Jangulla
c_1514,d_20,Kalaganwatta
c_1515,d_20,Kandapola
c_1516,d_20,Karandagolla
c_1517,d_20,Keerthi Bandarapura
c_1518,d_20,Kiribathkumbura
c_1519,d_20,Kotiyagala
c_1520,d_20,Kotmale
c_1521,d_20,Kottellena
c_1522,d_20,Kumbalgamuwa
c_1523,d_20,Kumbukwela
c_1524,d_20,Kurupanawela
c_1525,d_20,Labukele
c_1526,d_20,Laxapana
c_1527,d_20,Lindula
c_1528,d_20,Madulla
c_1529,d_20,Mandaram Nuwara
c_1530,d_20,Maskeliya
c_1531,d_20,Maswela
c_1532,d_20,Maturata
c_1533,d_20,Mipanawa
c_1534,d_20,Mipilimana
c_1535,d_20,Morahenagama
c_1536,d_20,Munwatta
c_1537,d_20,Nayapana Janapadaya
c_1538,d_20,Nildandahinna
c_1539,d_20,Nissanka Uyana
c_1540,d_20,Norwood
c_1541,d_20,Nuwara Eliya
c_1542,d_20,Padiyapelella
c_1543,d_20,Pallebowala
c_1544,d_20,Panvila
c_1545,d_20,Pitawala
c_1546,d_20,Pundaluoya
c_1547,d_20,Ramboda
c_1548,d_20,Rikillagaskada
c_1549,d_20,Rozella
c_1550,d_20,Rupaha
c_1551,d_20,Ruwaneliya
c_1552,d_20,Santhipura
c_1553,d_20,Talawakele
c_1554,d_20,Tawalantenna
c_1555,d_20,Teripeha
c_1556,d_20,Udamadura
c_1557,d_20,Udapussallawa
c_1558,d_20,Uva Deegalla
c_1559,d_20,Uva Uduwara
c_1560,d_20,Uvaparanagama
c_1561,d_20,Walapane
c_1562,d_20,Watawala
c_1563,d_20,Widulipura
c_1564,d_20,Wijebahukanda
c_1565,d_21,Attanakadawala
c_1566,d_21,Bakamuna
c_1567,d_21,Diyabeduma
c_1568,d_21,Elahera
c_1569,d_21,Giritale
c_1570,d_21,Hingurakdamana
c_1571,d_21,Hingurakgoda
c_1572,d_21,Jayanthipura
c_1573,d_21,Kalingaela
c_1574,d_21,Lakshauyana
c_1575,d_21,Mankemi
c_1576,d_21,Minneriya
c_1577,d_21,Onegama
c_1578,d_21,Orubendi Siyambalawa
c_1579,d_21,Palugasdamana
c_1580,d_21,Panichankemi
c_1581,d_21,Polonnaruwa
c_1582,d_21,Talpotha
c_1583,d_21,Tambala
c_1584,d_21,Unagalavehera
c_1585,d_21,Wijayabapura
c_1586,d_22,Adippala
c_1587,d_22,Alutgama
c_1588,d_22,Alutwewa
c_1589,d_22,Ambakandawila
c_1590,d_22,Anamaduwa
c_1591,d_22,Andigama
c_1592,d_22,Angunawila
c_1593,d_22,Attawilluwa
c_1594,d_22,Bangadeniya
c_1595,d_22,Baranankattuwa
c_1596,d_22,Battuluoya
c_1597,d_22,Bujjampola
c_1598,d_22,Chilaw
c_1599,d_22,Dalukana
c_1600,d_22,Dankotuwa
c_1601,d_22,Dewagala
c_1602,d_22,Dummalasuriya
c_1603,d_22,Dunkannawa
c_1604,d_22,Eluwankulama
c_1605,d_22,Ettale
c_1606,d_22,Galamuna
c_1607,d_22,Galmuruwa
c_1608,d_22,Hansayapalama
c_1609,d_22,Ihala Kottaramulla
c_1610,d_22,Ilippadeniya
c_1611,d_22,Inginimitiya
c_1612,d_22,Ismailpuram
c_1613,d_22,Jayasiripura
c_1614,d_22,Kakkapalliya
c_1615,d_22,Kalkudah
c_1616,d_22,Kalladiya
c_1617,d_22,Kandakuliya
c_1618,d_22,Karathivu
c_1619,d_22,Karawitagara
c_1620,d_22,Karuwalagaswewa
c_1621,d_22,Katuneriya
c_1622,d_22,Koswatta
c_1623,d_22,Kottantivu
c_1624,d_22,Kottapitiya
c_1625,d_22,Kottukachchiya
c_1626,d_22,Kumarakattuwa
c_1627,d_22,Kurinjanpitiya
c_1628,d_22,Kuruketiyawa
c_1629,d_22,Lunuwila
c_1630,d_22,Madampe
c_1631,d_22,Madurankuliya
c_1632,d_22,Mahakumbukkadawala
c_1633,d_22,Mahauswewa
c_1634,d_22,Mampitiya
c_1635,d_22,Mampuri
c_1636,d_22,Mangalaeliya
c_1637,d_22,Marawila
c_1638,d_22,Mudalakkuliya
c_1639,d_22,Mugunuwatawana
c_1640,d_22,Mukkutoduwawa
c_1641,d_22,Mundel
c_1642,d_22,Muttibendiwila
c_1643,d_22,Nainamadama
c_1644,d_22,Nalladarankattuwa
c_1645,d_22,Nattandiya
c_1646,d_22,Nawagattegama
c_1647,d_22,Nelumwewa
c_1648,d_22,Norachcholai
c_1649,d_22,Pallama
c_1650,d_22,Palliwasalturai
c_1651,d_22,Panirendawa
c_1652,d_22,Parakramasamudraya
c_1653,d_22,Pothuwatawana
c_1654,d_22,Puttalam
c_1655,d_22,Puttalam Cement Factory
c_1656,d_22,Rajakadaluwa
c_1657,d_22,Saliyawewa Junction
c_1658,d_22,Serukele
c_1659,d_22,Siyambalagashene
c_1660,d_22,Tabbowa
c_1661,d_22,Talawila Church
c_1662,d_22,Toduwawa
c_1663,d_22,Udappuwa
c_1664,d_22,Uridyawa
c_1665,d_22,Vanathawilluwa
c_1666,d_22,Waikkal
c_1667,d_22,Watugahamulla
c_1668,d_22,Wennappuwa
c_1669,d_22,Wijeyakatupotha
c_1670,d_22,Wilpotha
c_1671,d_22,Yodaela
c_1672,d_22,Yogiyana
c_1673,d_23,Akarella
c_1674,d_23,Amunumulla
c_1675,d_23,Atakalanpanna
c_1676,d_23,Ayagama
c_1677,d_23,Balangoda
c_1678,d_23,Batatota
c_1679,d_23,Beralapanathara
c_1680,d_23,Bogahakumbura
c_1681,d_23,Bolthumbe
c_1682,d_23,Bomluwageaina
c_1683,d_23,Bowalagama
c_1684,d_23,Bulutota
c_1685,d_23,Dambuluwana
c_1686,d_23,Daugala
c_1687,d_23,Dela
c_1688,d_23,Delwala
c_1689,d_23,Dodampe
c_1690,d_23,Doloswalakanda
c_1691,d_23,Dumbara Manana
c_1692,d_23,Eheliyagoda
c_1693,d_23,Ekamutugama
c_1694,d_23,Elapatha
c_1695,d_23,Ellagawa
c_1696,d_23,Ellaulla
c_1697,d_23,Ellawala
c_1698,d_23,Embilipitiya
c_1699,d_23,Eratna
c_1700,d_23,Erepola
c_1701,d_23,Gabbela
c_1702,d_23,Gangeyaya
c_1703,d_23,Gawaragiriya
c_1704,d_23,Gillimale
c_1705,d_23,Godakawela
c_1706,d_23,Gurubewilagama
c_1707,d_23,Halwinna
c_1708,d_23,Handagiriya
c_1709,d_23,Hatangala
c_1710,d_23,Hatarabage
c_1711,d_23,Hewanakumbura
c_1712,d_23,Hidellana
c_1713,d_23,Hiramadagama
c_1714,d_23,Horewelagoda
c_1715,d_23,Ittakanda
c_1716,d_23,Kahangama
c_1717,d_23,Kahawatta
c_1718,d_23,Kalawana
c_1719,d_23,Kaltota
c_1720,d_23,Kalubululanda
c_1721,d_23,Kananke Bazaar
c_1722,d_23,Kandepuhulpola
c_1723,d_23,Karandana
c_1724,d_23,Karangoda
c_1725,d_23,Kella Junction
c_1726,d_23,Keppetipola
c_1727,d_23,Kiriella
c_1728,d_23,Kiriibbanwewa
c_1729,d_23,Kolambage Ara
c_1730,d_23,Kolombugama
c_1731,d_23,Kolonna
c_1732,d_23,Kudawa
c_1733,d_23,Kuruwita
c_1734,d_23,Lellopitiya
c_1735,d_23,Imaduwa
c_1736,d_23,Imbulpe
c_1737,d_23,Mahagama Colony
c_1738,d_23,Mahawalatenna
c_1739,d_23,Makandura
c_1740,d_23,Malwala Junction
c_1741,d_23,Malwatta
c_1742,d_23,Matuwagalagama
c_1743,d_23,Medagalature
c_1744,d_23,Meddekanda
c_1745,d_23,Minipura Dumbara
c_1746,d_23,Mitipola
c_1747,d_23,Moragala Kirillapone
c_1748,d_23,Morahela
c_1749,d_23,Mulendiyawala
c_1750,d_23,Mulgama
c_1751,d_23,Nawalakanda
c_1752,d_23,Nawinnapinnakanda
c_1753,d_23,Niralagama
c_1754,d_23,Nivitigala
c_1755,d_23,Omalpe
c_1756,d_23,Opanayaka
c_1757,d_23,Padalangala
c_1758,d_23,Pallebedda
c_1759,d_23,Pallekanda
c_1760,d_23,Pambagolla
c_1761,d_23,Panamura
c_1762,d_23,Panapola
c_1763,d_23,Paragala
c_1764,d_23,Parakaduwa
c_1765,d_23,Pebotuwa
c_1766,d_23,Pelmadulla
c_1767,d_23,Pinnawala
c_1768,d_23,Pothdeniya
c_1769,d_23,Rajawaka
c_1770,d_23,Ranwala
c_1771,d_23,Rassagala
c_1772,d_23,Rathgama
c_1773,d_23,Ratna Hangamuwa
c_1774,d_23,Ratnapura
c_1775,d_23,Sewanagala
c_1776,d_23,Sri Palabaddala
c_1777,d_23,Sudagala
c_1778,d_23,Thalakolahinna
c_1779,d_23,Thanjantenna
c_1780,d_23,Theppanawa
c_1781,d_23,Thunkama
c_1782,d_23,Udakarawita
c_1783,d_23,Udaniriella
c_1784,d_23,Udawalawe
c_1785,d_23,Ullinduwawa
c_1786,d_23,Veddagala
c_1787,d_23,Vijeriya
c_1788,d_23,Waleboda
c_1789,d_23,Watapotha
c_1790,d_23,Waturawa
c_1791,d_23,Weligepola
c_1792,d_23,Welipathayaya
c_1793,d_23,Wikiliya
c_1794,d_24,Agbopura
c_1795,d_24,Buckmigama
c_1796,d_24,China Bay
c_1797,d_24,Dehiwatte
c_1798,d_24,Echchilampattai
c_1799,d_24,Galmetiyawa
c_1800,d_24,Gomarankadawala
c_1801,d_24,Kaddaiparichchan
c_1802,d_24,Kallar
c_1803,d_24,Kanniya
c_1804,d_24,Kantalai
c_1805,d_24,Kantalai Sugar Factory
c_1806,d_24,Kiliveddy
c_1807,d_24,Kinniya
c_1808,d_24,Kuchchaveli
c_1809,d_24,Kumburupiddy
c_1810,d_24,Kurinchakerny
c_1811,d_24,Lankapatuna
c_1812,d_24,Mahadivulwewa
c_1813,d_24,Maharugiramam
c_1814,d_24,Mallikativu
c_1815,d_24,Mawadichenai
c_1816,d_24,Mullipothana
c_1817,d_24,Mutur
c_1818,d_24,Neelapola
c_1819,d_24,Nilaveli
c_1820,d_24,Pankulam
c_1821,d_24,Pulmoddai
c_1822,d_24,Rottawewa
c_1823,d_24,Sampaltivu
c_1824,d_24,Sampoor
c_1825,d_24,Serunuwara
c_1826,d_24,Seruwila
c_1827,d_24,Sirajnagar
c_1828,d_24,Somapura
c_1829,d_24,Tampalakamam
c_1830,d_24,Thuraineelavanai
c_1831,d_24,Tiriyayi
c_1832,d_24,Toppur
c_1833,d_24,Trincomalee
c_1834,d_24,Wanela
c_1835,d_25,Vavuniya
c_1836,d_5,Colombo 1
c_1837,d_5,Colombo 3
c_1838,d_5,Colombo 4
c_1839,d_5,Colombo 5
c_1840,d_5,Colombo 7
c_1841,d_5,Colombo 9
c_1842,d_5,Colombo 10
c_1843,d_5,Colombo 11
c_1844,d_5,Colombo 12
c_1845,d_5,Colombo 14
c_1846,d_5,Colombo Secretariant
c_1847,d_5,Melle Street
c_1848,d_5,Rifel Street
c_1849,d_5,Gem & Jewelry
c_1850,d_5,Torington Square
c_1851,d_5,National Museum of Colombo
c_1852,d_5,Colombo Labour Sec
c_1853,d_5,Polhengoda
c_1854,d_5,Anderson Plats
c_1855,d_5,Keppetipola Mawatha
c_1856,d_5,Narahenpita
c_1857,d_5,Kirulapana
c_1858,d_5,University of Colombo
c_1859,d_5,Colombo General Hospital
c_1860,d_5,Gothami Road
c_1861,d_5,Wanathamulla
c_1862,d_5,Baseline Road
c_1863,d_5,Kopiyawatta
c_1864,d_5,Maligawatta
c_1865,d_5,Panchikawatte
c_1866,d_5,Sarasavipaya
c_1867,d_5,Maligakanda
c_1868,d_5,Wolfendal Street
c_1869,d_5,Pettah Bus Stand
c_1870,d_5,Colombo Kachcheri
c_1871,d_5,Armour Street
c_1872,d_5,St. Anthony's
c_1873,d_5,Miraniya Street
c_1874,d_5,Wasala Road
c_1875,d_5,Nagalagam Street
c_1876,d_5,Aluth Mawatha Road
c_1877,d_5,Mutwal South
c_1878,d_5,Beddagana
c_1879,d_5,Madiwela
c_1880,d_5,Sri Perakumpura
c_1881,d_5,Mirihana North
c_1882,d_5,Nawala-Koswatte
c_1883,d_5,Nawala
c_1884,d_5,Rajagiriya
c_1885,d_5,Parliament of Sri Lanka
c_1886,d_5,Obeysekarapura
c_1887,d_5,Kalapaluwawa
c_1888,d_5,Talangama North
c_1889,d_5,Talangama South
c_1890,d_5,Jayawardhenegama
c_1891,d_5,Isurupaya
c_1892,d_5,Sethsiripaya
c_1893,d_5,Malabe
c_1894,d_5,Oruwala
c_1895,d_5,Panagoda Army Camp
c_1896,d_5,Magammana-Dolekade
c_1897,d_5,Homagama Town
c_1898,d_5,Godagama Junction
c_1899,d_5,Panagoda
c_1900,d_5,Galawilawaththa
c_1901,d_5,Kottawa
c_1902,d_5,Pelenwatta
c_1903,d_5,Arawwala West
c_1904,d_5,Kottawa North
c_1905,d_5,Rukmale-Pannipitiya
c_1906,d_5,Malapalla
c_1907,d_5,Mattegoda
c_1908,d_5,Mirihana
c_1909,d_5,Udahamulla
c_1910,d_5,Kohuwala
c_1911,d_5,Pamunuwa-Patiragoda
c_1912,d_5,Sudanapura
c_1913,d_5,Nawinna
c_1914,d_5,Vidyodaya University
c_1915,d_5,Pepiliyana
c_1916,d_5,Katuwawala
c_1917,d_5,Suwarapola
c_1918,d_5,Gorakapitiya
c_1919,d_5,Makandana
c_1920,d_5,Kesbewa
c_1921,d_5,Bokundara
c_1922,d_5,Kahathuduwa
c_1923,d_5,Ratmalana North
c_1924,d_5,Sirimal Uyana
c_1925,d_5,Ratmalana
c_1926,d_5,Koralawella
c_1927,d_5,Egodauyana North
c_1928,d_5,Egodauyana South
c_1929,d_5,Indibedda
c_1930,d_5,Moratumulla
c_1931,d_5,Rawathawatta
c_1932,d_5,Willorawatta
c_1933,d_5,Lunawa
c_1934,d_5,Laksapatiya
c_1935,d_5,Angulana
c_1936,d_5,Kaldemulla
c_1937,d_5,Katubedda
c_1938,d_5,Liyanwala
c_1939,d_5,Poregedara
c_1940,d_5,Dampe
c_1941,d_5,Malagala
c_1942,d_5,Meepe Junction
c_1943,d_5,Pinnawala-Waga
c_1944,d_5,Angampitiya
c_1945,d_5,Arukwathupura
c_1946,d_5,Kandanapitiya
c_1947,d_5,Gurulana
c_1948,d_5,Udugamkanda
c_1949,d_7,Wattala
c_1950,d_2,Bulnewa
c_1951,d_2,Kebithigollewa
c_1952,d_16,Madipola
c_1953,d_17,Karatota
c_1954,d_8,Gangulandeniya
c_1955,d_3,Idalgashinna
c_1956,d_9,Allaipiddi
c_1957,d_9,Allaveddi
c_1958,d_9,Alvai
c_1959,d_9,Anaikoddai
c_1960,d_9,Analaitivu
c_1961,d_9,Araly
c_1962,d_9,Atchuveli
c_1963,d_9,Chankanai
c_1964,d_9,Chavakachcheri
c_1965,d_9,Chullipuram
c_1966,d_9,Chundikuli
c_1967,d_9,Chunnakam
c_1968,d_9,Delft West
c_1969,d_9,Delft
c_1970,d_9,Eluvaitivu
c_1971,d_9,Erialai
c_1972,d_9,Ilavalai
c_1973,d_9,Kankesanthurai
c_1974,d_9,Karainagar
c_1975,d_9,Karaveddi
c_1976,d_9,Kayts
c_1977,d_9,Kodikamam
c_1978,d_9,Kokuvil
c_1979,d_9,Kondavil
c_1980,d_9,Kopay
c_1981,d_9,Kudatanai
c_1982,d_9,Mallakam
c_1983,d_9,Mandaitivu
c_1984,d_9,Manipay
c_1985,d_9,Mathagal
c_1986,d_9,Meesalai
c_1987,d_9,Mahiyampathy
c_1988,d_9,Mirusuvil
c_1989,d_9,Nagarkovil
c_1990,d_9,Nagendramadam
c_1991,d_9,Nainathivu
c_1992,d_9,Neervely
c_1993,d_9,Pandaterippu
c_1994,d_9,Point Pedro
c_1995,d_9,Puloly
c_1996,d_9,Pungudutivu
c_1997,d_9,Puttur
c_1998,d_9,Sandilipay
c_1999,d_9,Sangarathai
c_2000,d_9,Sithankerny
c_2001,d_9,Sivankovilady
c_2002,d_9,Thellippallai
c_2003,d_9,Thondamanaru
c_2004,d_9,Urumpirai
c_2005,d_9,Vaddukoddai
c_2006,d_9,Valvettithurai
c_2007,d_9,Varany
c_2008,d_9,Vasavilan
c_2009,d_9,Velanai
c_2010,d_9,Gurunagar
c_2011,d_9,Kaitadi
c_2012,d_9,Nallur
c_2013,d_9,Thirunelvely
c_2014,d_9,Vannarponnai
c_2015,d_13,Akkarayankulam
c_2016,d_13,Aliyawalai
c_2017,d_13,Chempiyanpattu
c_2018,d_13,Elephant Pass
c_2019,d_13,Eluthumadduval
c_2020,d_13,Iranaitiv
c_2021,d_13,Iyyakachchi
c_2022,d_13,Kavutharimunai
c_2023,d_13,Konavil
c_2024,d_13,Mulliyan
c_2025,d_13,Murasumoddai
c_2026,d_13,Pallavarayankaddu
c_2027,d_13,Paranthan
c_2028,d_13,Puliyampokkanai
c_2029,d_13,Punakari-Nallur
c_2030,d_13,Ramanathapuram
c_2031,d_13,Sivapuram
c_2032,d_13,Skanthapuram
c_2033,d_13,Thalaiyadi
c_2034,d_13,Tharmapuram
c_2035,d_13,Uruthirapuram
c_2036,d_13,Vaddakachchi
c_2037,d_13,Vannerikkulam
c_2038,d_13,Veravil
c_2039,d_13,Vinayagapuram
c_2040,d_13,Ambalnagar
c_2041,d_13,Cheddiyakurichchi
c_2042,d_13,Chundikulam
c_2043,d_13,Kalmadunagar
c_2044,d_13,Karadipokku
c_2045,d_13,Kilay
c_2046,d_13,Kunchuparanthan
c_2047,d_13,Muhamalai
c_2048,d_13,Pallai
c_2049,d_13,Sivanagar
c_2050,d_13,Soranpattu
c_2051,d_13,Thirunagar
c_2052,d_13,Thiruvaiaru
c_2053,d_19,Alampil
c_2054,d_19,Karuppaddamurippu
c_2055,d_19,Mankulam
c_2056,d_19,Mullivaikkal
c_2057,d_19,Mulliyawalai
c_2058,d_19,Muththaiyankaddukulam
c_2059,d_19,Naddankandal
c_2060,d_19,Oddusudan
c_2061,d_19,Puthukkudiyiruppu
c_2062,d_19,Puthuvedduvan
c_2063,d_19,Thunukkai
c_2064,d_19,Udayarkaddu
c_2065,d_19,Vavunakkulam
c_2066,d_19,Visvamadukulam
c_2067,d_19,Yogapuram
c_2068,d_19,Ampalavanpokkanai
c_2069,d_19,Ananthapuram
c_2070,d_19,Ethawetunuwewa
c_2071,d_19,Kokkilai
c_2072,d_19,Kokkuthuoduvai
c_2073,d_19,Kumulamunai
c_2074,d_19,Mullathivu
c_2075,d_19,Murukandy
c_2076,d_19,Welioya
c_2077,d_25,Nedunkerny
c_2078,d_25,Neriyakulam
c_2079,d_25,Alagalla
c_2080,d_25,Andiyapuliyankulam
c_2081,d_25,Asikulam
c_2082,d_25,Cheddikulam
c_2083,d_25,Chemamadukulam
c_2084,d_25,Iranai lluppaikulam
c_2085,d_25,Kalmadhu
c_2086,d_25,Iratta Periyakulama
c_2087,d_25,Kanagarayankulam
c_2088,d_25,Kannaddi
c_2089,d_25,Kela Bogaswewa
c_2090,d_25,Kovilkulam
c_2091,d_25,Madukanda
c_2092,d_25,Mahakachchakodiya
c_2093,d_25,Mamaduwa
c_2094,d_25,Maradammaduwa
c_2095,d_25,Maraiyadithakulam
c_2096,d_25,Maruthodai
c_2097,d_25,Mathavuvaithakulam
c_2098,d_25,Nainamadu
c_2099,d_25,Nelukkulam
c_2100,d_25,Nochchimoddai
c_2101,d_25,Omanthai
c_2102,d_25,Palamoddai
c_2103,d_25,Pampaimadu
c_2104,d_25,Pavakkulama Unit 1
c_2105,d_25,Pavakkulama Unit 2
c_2106,d_25,Periyathambanai
c_2107,d_25,Periya Ulukkulama
c_2108,d_25,Poovarasankulam
c_2109,d_25,Puliyankulam
c_2110,d_25,Sathirikulankulam
c_2111,d_25,Sinnasippikulam
c_2112,d_25,Thandikulam
c_2113,d_25,Vaarikkuttiyoor
c_2114,d_15,Aandankulam
c_2115,d_15,Adampan
c_2116,d_15,Arippu
c_2117,d_15,Athimottai
c_2118,d_15,Chilavathurai
c_2119,d_15,Erukkalampiddy
c_2120,d_15,Illuppaikadavai
c_2121,d_15,Karisal
c_2122,d_15,Kokkupadayan
c_2123,d_15,Madhu Church
c_2124,d_15,Madhu Road
c_2125,d_15,Marichchikaddi
c_2126,d_15,Mullikulam
c_2127,d_15,Murunkan
c_2128,d_15,Nanattan
c_2129,d_15,Palampiddy
c_2130,d_15,Pallimunai
c_2131,d_15,Pandaraveli
c_2132,d_15,Pappamoddai
c_2133,d_15,Parappankandal
c_2134,d_15,Parappukadanthan
c_2135,d_15,Periyakunchikulam
c_2136,d_15,Periyamadhu
c_2137,d_15,Periyapandivirichchan
c_2138,d_15,Pesalai
c_2139,d_15,Potkerny
c_2140,d_15,Puthuveli
c_2141,d_15,Sooriyakaddaikadhu
c_2142,d_15,Thalaimannar
c_2143,d_15,Thalaimannar Pier
c_2144,d_15,Thalaimannar West
c_2145,d_15,Thalvupadu
c_2146,d_15,Tharapuram
c_2147,d_15,Thiruketheeswaram
c_2148,d_15,Uyilankulam
c_2149,d_15,Uyirtharasankulam
c_2150,d_15,Vaddakandal
c_2151,d_15,Vankalai
c_2152,d_15,Vellankulam
c_2153,d_15,Veppankulam
c_2154,d_15,Vidataltivu
c_2155,d_7,Mabola
